"","Cluster","expr","CellType","Condition","Status","Species","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"3639","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0001819","positive regulation of cytokine production","3/5","467/18723",0.00014852865627427,0.00301513172236769,0.00067228760208354,"DDX58/ISG15/RSAD2",3
"3640","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045069","regulation of viral genome replication","2/5","85/18723",0.000201890181502169,0.00340554191590214,0.000759337839687798,"ISG15/RSAD2",2
"3641","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0048525","negative regulation of viral process","2/5","92/18723",0.000236548755096932,0.00340554191590214,0.000759337839687798,"ISG15/RSAD2",2
"3642","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032479","regulation of type I interferon production","2/5","95/18723",0.000252233850927003,0.00340554191590214,0.000759337839687798,"DDX58/ISG15",2
"3643","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032606","type I interferon production","2/5","95/18723",0.000252233850927003,0.00340554191590214,0.000759337839687798,"DDX58/ISG15",2
"3644","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002718","regulation of cytokine production involved in immune response","2/5","96/18723",0.000257572940234207,0.00340554191590214,0.000759337839687798,"DDX58/RSAD2",2
"3645","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002367","cytokine production involved in immune response","2/5","98/18723",0.000268417096819873,0.00340554191590214,0.000759337839687798,"DDX58/RSAD2",2
"3646","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002702","positive regulation of production of molecular mediator of immune response","2/5","117/18723",0.000382447793912743,0.00456687659789923,0.0010182820519039,"DDX58/RSAD2",2
"3647","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0019079","viral genome replication","2/5","131/18723",0.000479171810476815,0.00535594129462215,0.00119422077090357,"ISG15/RSAD2",2
"3648","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002705","positive regulation of leukocyte mediated immunity","2/5","134/18723",0.000501294998018822,0.00535594129462215,0.00119422077090357,"DDX58/RSAD2",2
"3649","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1903900","regulation of viral life cycle","2/5","148/18723",0.000611032049067601,0.00620197529803615,0.00138286200578457,"ISG15/RSAD2",2
"3650","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060759","regulation of response to cytokine stimulus","2/5","162/18723",0.00073143139012463,0.00661514185976383,0.00147498625859396,"DDX58/ISG15",2
"3651","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002700","regulation of production of molecular mediator of immune response","2/5","164/18723",0.000749498831401813,0.00661514185976383,0.00147498625859396,"DDX58/RSAD2",2
"3652","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0050792","regulation of viral process","2/5","164/18723",0.000749498831401813,0.00661514185976383,0.00147498625859396,"ISG15/RSAD2",2
"3653","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002221","pattern recognition receptor signaling pathway","2/5","172/18723",0.000823931732632858,0.00696908923851959,0.00155390633786021,"DDX58/RSAD2",2
"3654","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002703","regulation of leukocyte mediated immunity","2/5","226/18723",0.00141624668967842,0.0114999231201888,0.00256415190131251,"DDX58/RSAD2",2
"3655","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002699","positive regulation of immune effector process","2/5","235/18723",0.00153007081155843,0.0119463221056293,0.00266368602821913,"DDX58/RSAD2",2
"3656","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002440","production of molecular mediator of immune response","2/5","308/18723",0.0026103898602263,0.018631107534971,0.00415420079856756,"DDX58/RSAD2",2
"3657","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0019058","viral life cycle","2/5","317/18723",0.00276274987082229,0.018631107534971,0.00415420079856756,"ISG15/RSAD2",2
"3658","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002732","positive regulation of dendritic cell cytokine production","1/5","11/18723",0.00293442684576128,0.018631107534971,0.00415420079856756,"DDX58",1
"3659","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/5","11/18723",0.00293442684576128,0.018631107534971,0.00415420079856756,"RSAD2",1
"3660","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0035457","cellular response to interferon-alpha","1/5","11/18723",0.00293442684576128,0.018631107534971,0.00415420079856756,"IFIT3",1
"3661","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002831","regulation of response to biotic stimulus","2/5","327/18723",0.00293692335526637,0.018631107534971,0.00415420079856756,"DDX58/ISG15",2
"3662","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002697","regulation of immune effector process","2/5","339/18723",0.00315269486423119,0.0191109630336975,0.00426119476509719,"DDX58/RSAD2",2
"3663","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034154","toll-like receptor 7 signaling pathway","1/5","12/18723",0.00320085095145672,0.0191109630336975,0.00426119476509719,"RSAD2",1
"3664","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0035745","T-helper 2 cell cytokine production","1/5","13/18723",0.00346721810154127,0.0195512576281355,0.00435936778848756,"RSAD2",1
"3665","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:2000551","regulation of T-helper 2 cell cytokine production","1/5","13/18723",0.00346721810154127,0.0195512576281355,0.00435936778848756,"RSAD2",1
"3666","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","1/5","14/18723",0.00373352830514895,0.0202923868123921,0.00452461826773587,"GPRC5A",1
"3667","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002730","regulation of dendritic cell cytokine production","1/5","15/18723",0.00399978157140957,0.0202923868123921,0.00452461826773587,"DDX58",1
"3668","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","1/5","15/18723",0.00399978157140957,0.0202923868123921,0.00452461826773587,"DDX58",1
"3669","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0140374","antiviral innate immune response","1/5","15/18723",0.00399978157140957,0.0202923868123921,0.00452461826773587,"DDX58",1
"3670","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002371","dendritic cell cytokine production","1/5","16/18723",0.00426597790945449,0.0202923868123921,0.00452461826773587,"DDX58",1
"3671","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002830","positive regulation of type 2 immune response","1/5","16/18723",0.00426597790945449,0.0202923868123921,0.00452461826773587,"RSAD2",1
"3672","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032604","granulocyte macrophage colony-stimulating factor production","1/5","17/18723",0.00453211732841285,0.0202923868123921,0.00452461826773587,"DDX58",1
"3673","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","1/5","17/18723",0.00453211732841285,0.0202923868123921,0.00452461826773587,"DDX58",1
"3674","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0016032","viral process","2/5","415/18723",0.00468869786827275,0.0202923868123921,0.00452461826773587,"ISG15/RSAD2",2
"3675","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034162","toll-like receptor 9 signaling pathway","1/5","18/18723",0.00479819983741292,0.0202923868123921,0.00452461826773587,"RSAD2",1
"3676","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","1/5","18/18723",0.00479819983741292,0.0202923868123921,0.00452461826773587,"RSAD2",1
"3677","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0071360","cellular response to exogenous dsRNA","1/5","18/18723",0.00479819983741292,0.0202923868123921,0.00452461826773587,"DDX58",1
"3678","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","1/5","19/18723",0.00506422544558272,0.0209803625602713,0.00467801706036642,"DDX58",1
"3679","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002443","leukocyte mediated immunity","2/5","440/18723",0.00525711900846057,0.0212162630371717,0.00473061607777227,"DDX58/RSAD2",2
"3680","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","1/5","20/18723",0.00533019416204805,0.0212162630371717,0.00473061607777227,"ISG15",1
"3681","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0035455","response to interferon-alpha","1/5","21/18723",0.0055961059959353,0.021434141833488,0.004779196779051,"IFIT3",1
"3682","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","1/5","21/18723",0.0055961059959353,0.021434141833488,0.004779196779051,"DDX58",1
"3683","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032727","positive regulation of interferon-alpha production","1/5","22/18723",0.00586196095636826,0.0214974251756669,0.00479330714313548,"DDX58",1
"3684","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0071359","cellular response to dsRNA","1/5","22/18723",0.00586196095636826,0.0214974251756669,0.00479330714313548,"DDX58",1
"3685","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002764","immune response-regulating signaling pathway","2/5","468/18723",0.00593032418639087,0.0214974251756669,0.00479330714313548,"DDX58/RSAD2",2
"3686","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002726","positive regulation of T cell cytokine production","1/5","24/18723",0.00639350029336627,0.022769834378129,0.00507701777681902,"RSAD2",1
"3687","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0039529","RIG-I signaling pathway","1/5","27/18723",0.0071903829760166,0.024024556636815,0.00535678473105028,"DDX58",1
"3688","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032607","interferon-alpha production","1/5","28/18723",0.00745589688728743,0.024024556636815,0.00535678473105028,"DDX58",1
"3689","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032647","regulation of interferon-alpha production","1/5","28/18723",0.00745589688728743,0.024024556636815,0.00535678473105028,"DDX58",1
"3690","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034123","positive regulation of toll-like receptor signaling pathway","1/5","28/18723",0.00745589688728743,0.024024556636815,0.00535678473105028,"RSAD2",1
"3691","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/5","28/18723",0.00745589688728743,0.024024556636815,0.00535678473105028,"GPRC5A",1
"3692","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0061082","myeloid leukocyte cytokine production","1/5","28/18723",0.00745589688728743,0.024024556636815,0.00535678473105028,"DDX58",1
"3693","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/5","30/18723",0.0079867542901183,0.0250026246773412,0.00557486575642039,"GPRC5A",1
"3694","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002230","positive regulation of defense response to virus by host","1/5","31/18723",0.00825209779991065,0.0250026246773412,0.00557486575642039,"DDX58",1
"3695","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002828","regulation of type 2 immune response","1/5","31/18723",0.00825209779991065,0.0250026246773412,0.00557486575642039,"RSAD2",1
"3696","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0061099","negative regulation of protein tyrosine kinase activity","1/5","31/18723",0.00825209779991065,0.0250026246773412,0.00557486575642039,"GPRC5A",1
"3697","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1901185","negative regulation of ERBB signaling pathway","1/5","32/18723",0.00851738452744133,0.0254268979275087,0.0056694664811142,"GPRC5A",1
"3698","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045648","positive regulation of erythrocyte differentiation","1/5","33/18723",0.00878261448182349,0.0258387063740604,0.00576128791332433,"ISG15",1
"3699","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","1/5","34/18723",0.00904778767217107,0.0262385842492961,0.00585044917147904,"DDX58",1
"3700","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0042092","type 2 immune response","1/5","36/18723",0.00957796379720655,0.0270016520307226,0.00602059132652877,"RSAD2",1
"3701","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060338","regulation of type I interferon-mediated signaling pathway","1/5","36/18723",0.00957796379720655,0.0270016520307226,0.00602059132652877,"ISG15",1
"3702","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002369","T cell cytokine production","1/5","37/18723",0.00984296675011564,0.0270016520307226,0.00602059132652877,"RSAD2",1
"3703","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002724","regulation of T cell cytokine production","1/5","37/18723",0.00984296675011564,0.0270016520307226,0.00602059132652877,"RSAD2",1
"3704","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0030501","positive regulation of bone mineralization","1/5","40/18723",0.0106376352797133,0.0287427209027169,0.00640879957903463,"ISG15",1
"3705","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032733","positive regulation of interleukin-10 production","1/5","41/18723",0.0109024113768926,0.0287427209027169,0.00640879957903463,"ISG15",1
"3706","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0050691","regulation of defense response to virus by host","1/5","41/18723",0.0109024113768926,0.0287427209027169,0.00640879957903463,"DDX58",1
"3707","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","1/5","44/18723",0.0116963995578419,0.0304406296184858,0.00678738435880162,"RSAD2",1
"3708","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045646","regulation of erythrocyte differentiation","1/5","47/18723",0.0124898777640632,0.0320942428620864,0.00715609252304753,"ISG15",1
"3709","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0043330","response to exogenous dsRNA","1/5","49/18723",0.0130185800369229,0.0321002117497153,0.0071574234132111,"DDX58",1
"3710","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045778","positive regulation of ossification","1/5","49/18723",0.0130185800369229,0.0321002117497153,0.0071574234132111,"ISG15",1
"3711","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0070169","positive regulation of biomineral tissue development","1/5","49/18723",0.0130185800369229,0.0321002117497153,0.0071574234132111,"ISG15",1
"3712","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060337","type I interferon signaling pathway","1/5","50/18723",0.0132828462412615,0.0321002117497153,0.0071574234132111,"ISG15",1
"3713","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0110151","positive regulation of biomineralization","1/5","50/18723",0.0132828462412615,0.0321002117497153,0.0071574234132111,"ISG15",1
"3714","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0071357","cellular response to type I interferon","1/5","52/18723",0.0138112088312365,0.0329844163851885,0.00735457560053463,"ISG15",1
"3715","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0043331","response to dsRNA","1/5","55/18723",0.0146033283058605,0.0342960541270016,0.00764703306954146,"DDX58",1
"3716","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002711","positive regulation of T cell mediated immunity","1/5","56/18723",0.0148672549910155,0.0342960541270016,0.00764703306954146,"RSAD2",1
"3717","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002886","regulation of myeloid leukocyte mediated immunity","1/5","56/18723",0.0148672549910155,0.0342960541270016,0.00764703306954146,"DDX58",1
"3718","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060760","positive regulation of response to cytokine stimulus","1/5","57/18723",0.0151311251214618,0.0345125662882779,0.00769530905053643,"DDX58",1
"3719","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034340","response to type I interferon","1/5","58/18723",0.0153949387062896,0.0347241395264088,0.00774248379380647,"ISG15",1
"3720","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","1/5","59/18723",0.0156586957545869,0.0349309366833092,0.00778859360841222,"GPRC5A",1
"3721","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1/5","60/18723",0.0159223962754412,0.0351331135208105,0.00783367322475942,"DDX58",1
"3722","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032613","interleukin-10 production","1/5","62/18723",0.0164496277711669,0.0351502572373355,0.00783749578016815,"ISG15",1
"3723","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032653","regulation of interleukin-10 production","1/5","62/18723",0.0164496277711669,0.0351502572373355,0.00783749578016815,"ISG15",1
"3724","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032757","positive regulation of interleukin-8 production","1/5","62/18723",0.0164496277711669,0.0351502572373355,0.00783749578016815,"DDX58",1
"3725","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:2000272","negative regulation of signaling receptor activity","1/5","66/18723",0.0175034128330471,0.0370124250532142,0.00825270561207266,"GPRC5A",1
"3726","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0050688","regulation of defense response to virus","1/5","69/18723",0.0182931587271631,0.0382836208413825,0.00853614568928934,"DDX58",1
"3727","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045824","negative regulation of innate immune response","1/5","71/18723",0.0188193737916703,0.0387372652841171,0.00863729534465666,"ISG15",1
"3728","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032729","positive regulation of interferon-gamma production","1/5","72/18723",0.0190823966916833,0.0387372652841171,0.00863729534465666,"ISG15",1
"3729","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0050709","negative regulation of protein secretion","1/5","72/18723",0.0190823966916833,0.0387372652841171,0.00863729534465666,"RSAD2",1
"3730","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/5","73/18723",0.0193453631823025,0.0388822646139347,0.00866962602229294,"GPRC5A",1
"3731","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0034121","regulation of toll-like receptor signaling pathway","1/5","75/18723",0.0198711269716551,0.0395474389729998,0.00881794076141555,"RSAD2",1
"3732","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0030500","regulation of bone mineralization","1/5","78/18723",0.0206593498120479,0.0407169709887934,0.00907871274315849,"ISG15",1
"3733","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1901184","regulation of ERBB signaling pathway","1/5","79/18723",0.0209219780368233,0.0408380917449531,0.00910571918606681,"GPRC5A",1
"3734","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/5","81/18723",0.0214470654577509,0.0414643265516517,0.009245351525647,"ISG15",1
"3735","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0031397","negative regulation of protein ubiquitination","1/5","83/18723",0.0219719275676239,0.0416850588432491,0.0092945684742531,"ISG15",1
"3736","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0043367","CD4-positive, alpha-beta T cell differentiation","1/5","83/18723",0.0219719275676239,0.0416850588432491,0.0092945684742531,"RSAD2",1
"3737","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0098586","cellular response to virus","1/5","84/18723",0.0222342741535766,0.0417922004923708,0.00931845797859448,"DDX58",1
"3738","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002709","regulation of T cell mediated immunity","1/5","85/18723",0.0224965644389586,0.0418972713863175,0.00934188576412575,"RSAD2",1
"3739","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0060761","negative regulation of response to cytokine stimulus","1/5","86/18723",0.0227587984328315,0.0420003280169526,0.00936486442690673,"ISG15",1
"3740","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0061097","regulation of protein tyrosine kinase activity","1/5","90/18723",0.0238071716744456,0.0435392418911032,0.00970799793268051,"GPRC5A",1
"3741","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032755","positive regulation of interleukin-6 production","1/5","93/18723",0.024592860988718,0.0445745605420515,0.00993884419656838,"DDX58",1
"3742","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","1/5","95/18723",0.0251163727545769,0.0451205634440629,0.0100605871303848,"ISG15",1
"3743","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0070167","regulation of biomineral tissue development","1/5","97/18723",0.0256396597166746,0.0454553195802466,0.0101352281148592,"ISG15",1
"3744","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002444","myeloid leukocyte mediated immunity","1/5","99/18723",0.026162721947419,0.0454553195802466,0.0101352281148592,"DDX58",1
"3745","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0110149","regulation of biomineralization","1/5","99/18723",0.026162721947419,0.0454553195802466,0.0101352281148592,"ISG15",1
"3746","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032677","regulation of interleukin-8 production","1/5","102/18723",0.0269468940806042,0.0454553195802466,0.0101352281148592,"DDX58",1
"3747","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0035710","CD4-positive, alpha-beta T cell activation","1/5","102/18723",0.0269468940806042,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3748","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032637","interleukin-8 production","1/5","103/18723",0.0272081725044052,0.0454553195802466,0.0101352281148592,"DDX58",1
"3749","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0032760","positive regulation of tumor necrosis factor production","1/5","103/18723",0.0272081725044052,0.0454553195802466,0.0101352281148592,"DDX58",1
"3750","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0045639","positive regulation of myeloid cell differentiation","1/5","103/18723",0.0272081725044052,0.0454553195802466,0.0101352281148592,"ISG15",1
"3751","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0062207","regulation of pattern recognition receptor signaling pathway","1/5","105/18723",0.0277305609753858,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3752","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/5","107/18723",0.0282527250044911,0.0454553195802466,0.0101352281148592,"RSAD2",1
"3753","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:0007229","integrin-mediated signaling pathway","1/5","107/18723",0.0282527250044911,0.0454553195802466,0.0101352281148592,"ISG15",1
"3754","upregulated.Ciliated.MERS.Bystander.Camel","upregulated","Ciliated","MERS","Bystander","Camel","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","1/5","107/18723",0.0282527250044911,0.0454553195802466,0.0101352281148592,"DDX58",1
