"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","1/118","68/18723",0.349941893644786,0.440954313378361,0.342824615571899,"RHOA",1
"GO:1900046","GO:1900046","regulation of hemostasis","1/118","68/18723",0.349941893644786,0.440954313378361,0.342824615571899,"NFE2L2",1
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","1/118","68/18723",0.349941893644786,0.440954313378361,0.342824615571899,"FXYD3",1
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","2/118","196/18723",0.350781221211188,0.441577735738839,0.343309301909202,"SPINT2/PRNP",2
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","2/118","196/18723",0.350781221211188,0.441577735738839,0.343309301909202,"SFRP1/RAC1",2
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","3/118","334/18723",0.352043481158958,0.442949161615321,0.344375531526707,"ENO1/APP/PTGS2",3
"GO:0033344","GO:0033344","cholesterol efflux","1/118","69/18723",0.354053759447515,0.444387749982361,0.345493977336021,"NPC2",1
"GO:0034605","GO:0034605","cellular response to heat","1/118","69/18723",0.354053759447515,0.444387749982361,0.345493977336021,"PTGS2",1
"GO:0050805","GO:0050805","negative regulation of synaptic transmission","1/118","69/18723",0.354053759447515,0.444387749982361,0.345493977336021,"PTGS2",1
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","1/118","69/18723",0.354053759447515,0.444387749982361,0.345493977336021,"PTGS2",1
"GO:0060193","GO:0060193","positive regulation of lipase activity","1/118","69/18723",0.354053759447515,0.444387749982361,0.345493977336021,"RHOA",1
"GO:0050864","GO:0050864","regulation of B cell activation","2/118","198/18723",0.355344064413296,0.445788955991815,0.346583359834284,"SFRP1/CD81",2
"GO:0002381","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","1/118","70/18723",0.358139835162386,0.448856918103274,0.34896857957143,"B2M",1
"GO:0070830","GO:0070830","bicellular tight junction assembly","1/118","70/18723",0.358139835162386,0.448856918103274,0.34896857957143,"CLDN8",1
"GO:0018209","GO:0018209","peptidyl-serine modification","3/118","338/18723",0.358930537318635,0.449628038684097,0.349568095459267,"APP/RACK1/PTGS2",3
"GO:0002791","GO:0002791","regulation of peptide secretion","2/118","200/18723",0.359895804955454,0.450616975134748,0.350336954609145,"SFRP1/RAC1",2
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","2/118","201/18723",0.362167373694641,0.451736895692672,0.35120764874478,"RPS3/PARM1",2
"GO:0000281","GO:0000281","mitotic cytokinesis","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"RHOA",1
"GO:0003281","GO:0003281","ventricular septum development","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"LMO4",1
"GO:0008344","GO:0008344","adult locomotory behavior","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"APP",1
"GO:0032722","GO:0032722","positive regulation of chemokine production","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"APP",1
"GO:0045824","GO:0045824","negative regulation of innate immune response","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"GRN",1
"GO:0050818","GO:0050818","regulation of coagulation","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"NFE2L2",1
"GO:0072078","GO:0072078","nephron tubule morphogenesis","1/118","71/18723",0.362200281173796,0.451736895692672,0.35120764874478,"MAGED1",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/118","202/18723",0.364436002713351,0.454083361669577,0.353031933647045,"PGK1/TPI1",2
"GO:0090087","GO:0090087","regulation of peptide transport","2/118","202/18723",0.364436002713351,0.454083361669577,0.353031933647045,"SFRP1/RAC1",2
"GO:0070227","GO:0070227","lymphocyte apoptotic process","1/118","72/18723",0.366235256877286,0.455660661833245,0.354258222416302,"ORMDL3",1
"GO:0071479","GO:0071479","cellular response to ionizing radiation","1/118","72/18723",0.366235256877286,0.455660661833245,0.354258222416302,"SFRP1",1
"GO:1901880","GO:1901880","negative regulation of protein depolymerization","1/118","72/18723",0.366235256877286,0.455660661833245,0.354258222416302,"TMOD3",1
"GO:0032496","GO:0032496","response to lipopolysaccharide","3/118","343/18723",0.367525971766609,0.457044670372546,0.355334234558691,"RHOA/PRDX3/PTGS2",3
"GO:0048285","GO:0048285","organelle fission","4/118","488/18723",0.369941900404132,0.457981530751516,0.356062606613393,"CALR/RHOA/CDC42/REEP3",4
"GO:0002637","GO:0002637","regulation of immunoglobulin production","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"TMBIM6",1
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"RAC1",1
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"HSPB1",1
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"AGR2",1
"GO:0045739","GO:0045739","positive regulation of DNA repair","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"RPS3",1
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"PRNP",1
"GO:0051865","GO:0051865","protein autoubiquitination","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"RNF11",1
"GO:0061035","GO:0061035","regulation of cartilage development","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"EFEMP1",1
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"MAGED1",1
"GO:0086003","GO:0086003","cardiac muscle cell contraction","1/118","73/18723",0.37024492068558,0.457981530751516,0.356062606613393,"STC1",1
"GO:0008016","GO:0008016","regulation of heart contraction","2/118","206/18723",0.373480072201856,0.461537813429776,0.358827476363048,"EPAS1/STC1",2
"GO:0048863","GO:0048863","stem cell differentiation","2/118","206/18723",0.373480072201856,0.461537813429776,0.358827476363048,"SFRP1/NFE2L2",2
"GO:0046323","GO:0046323","glucose import","1/118","74/18723",0.374229430034593,0.461591765119438,0.35886942167735,"NFE2L2",1
"GO:0120192","GO:0120192","tight junction assembly","1/118","74/18723",0.374229430034593,0.461591765119438,0.35886942167735,"CLDN8",1
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","1/118","74/18723",0.374229430034593,0.461591765119438,0.35886942167735,"PAM",1
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","4/118","491/18723",0.374244123261097,0.461591765119438,0.35886942167735,"APP/FXYD3/PRNP/TSPAN13",4
"GO:0043087","GO:0043087","regulation of GTPase activity","3/118","348/18723",0.376103019990984,0.46366139501534,0.360478477427373,"SFRP1/RACK1/AGRN",3
"GO:0033077","GO:0033077","T cell differentiation in thymus","1/118","75/18723",0.378188941389407,0.465114326670369,0.361608074578314,"B2M",1
"GO:0036465","GO:0036465","synaptic vesicle recycling","1/118","75/18723",0.378188941389407,0.465114326670369,0.361608074578314,"AP2M1",1
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","1/118","75/18723",0.378188941389407,0.465114326670369,0.361608074578314,"APP",1
"GO:0048662","GO:0048662","negative regulation of smooth muscle cell proliferation","1/118","75/18723",0.378188941389407,0.465114326670369,0.361608074578314,"RHOA",1
"GO:0061333","GO:0061333","renal tubule morphogenesis","1/118","75/18723",0.378188941389407,0.465114326670369,0.361608074578314,"MAGED1",1
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation","1/118","76/18723",0.382123610250199,0.46880836848417,0.364480046631428,"ATP5F1A",1
"GO:0014823","GO:0014823","response to activity","1/118","76/18723",0.382123610250199,0.46880836848417,0.364480046631428,"CAT",1
"GO:0031100","GO:0031100","animal organ regeneration","1/118","76/18723",0.382123610250199,0.46880836848417,0.364480046631428,"CCND1",1
"GO:0072028","GO:0072028","nephron morphogenesis","1/118","76/18723",0.382123610250199,0.46880836848417,0.364480046631428,"MAGED1",1
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","1/118","76/18723",0.382123610250199,0.46880836848417,0.364480046631428,"NFE2L2",1
"GO:0007623","GO:0007623","circadian rhythm","2/118","210/18723",0.382472999805072,0.46880836848417,0.364480046631428,"NONO/MAGED1",2
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","2/118","210/18723",0.382472999805072,0.46880836848417,0.364480046631428,"SFRP1/B2M",2
"GO:0006887","GO:0006887","exocytosis","3/118","352/18723",0.38294897038821,0.469167404925899,0.364759183327403,"S100A13/LAMP1/TMED10",3
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","3/118","353/18723",0.384658042536178,0.470653508254499,0.365914570148373,"TMBIM6/PRNP/ITGAV",3
"GO:0042180","GO:0042180","cellular ketone metabolic process","2/118","211/18723",0.384712875455785,0.470653508254499,0.365914570148373,"TPI1/PTGS2",2
"GO:0043491","GO:0043491","protein kinase B signaling","2/118","211/18723",0.384712875455785,0.470653508254499,0.365914570148373,"GPX1/RACK1",2
"GO:0006367","GO:0006367","transcription initiation from RNA polymerase II promoter","1/118","77/18723",0.386033591158145,0.471144806732536,0.366296535369608,"SUB1",1
"GO:0007492","GO:0007492","endoderm development","1/118","77/18723",0.386033591158145,0.471144806732536,0.366296535369608,"ITGAV",1
"GO:0010827","GO:0010827","regulation of glucose transmembrane transport","1/118","77/18723",0.386033591158145,0.471144806732536,0.366296535369608,"NFE2L2",1
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","1/118","77/18723",0.386033591158145,0.471144806732536,0.366296535369608,"STC1",1
"GO:1901983","GO:1901983","regulation of protein acetylation","1/118","77/18723",0.386033591158145,0.471144806732536,0.366296535369608,"MUC1",1
"GO:0043583","GO:0043583","ear development","2/118","213/18723",0.389182272263397,0.474305882120734,0.368754147012978,"LRP10/ECE1",2
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/118","356/18723",0.389779018547646,0.474305882120734,0.368754147012978,"CLU/CD81/B2M",3
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","1/118","78/18723",0.389919037701283,0.474305882120734,0.368754147012978,"RACK1",1
"GO:0008306","GO:0008306","associative learning","1/118","78/18723",0.389919037701283,0.474305882120734,0.368754147012978,"APP",1
"GO:0032024","GO:0032024","positive regulation of insulin secretion","1/118","78/18723",0.389919037701283,0.474305882120734,0.368754147012978,"RAC1",1
"GO:0043537","GO:0043537","negative regulation of blood vessel endothelial cell migration","1/118","78/18723",0.389919037701283,0.474305882120734,0.368754147012978,"RHOA",1
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","1/118","78/18723",0.389919037701283,0.474305882120734,0.368754147012978,"TPI1",1
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","2/118","214/18723",0.391411702830844,0.475895727872606,0.369990189483066,"CCND1/MUC1",2
"GO:0007601","GO:0007601","visual perception","2/118","215/18723",0.393637562275797,0.478094932619432,0.371699984577524,"EFEMP1/EPAS1",2
"GO:0014068","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","1/118","79/18723",0.393780102520336,0.478094932619432,0.371699984577524,"CAT",1
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","1/118","79/18723",0.393780102520336,0.478094932619432,0.371699984577524,"AGR2",1
"GO:0051052","GO:0051052","regulation of DNA metabolic process","3/118","359/18723",0.394890063943627,0.478988752431385,0.372394894286142,"SUB1/RPS3/PARM1",3
"GO:1901653","GO:1901653","cellular response to peptide","3/118","359/18723",0.394890063943627,0.478988752431385,0.372394894286142,"APP/NFE2L2/PRNP",3
"GO:0002377","GO:0002377","immunoglobulin production","2/118","216/18723",0.395859807035322,0.479937883364016,0.373132806213147,"TMBIM6/B2M",2
"GO:0001570","GO:0001570","vasculogenesis","1/118","80/18723",0.397616937314511,0.481157795248863,0.374081239668192,"ITGAV",1
"GO:0009791","GO:0009791","post-embryonic development","1/118","80/18723",0.397616937314511,0.481157795248863,0.374081239668192,"EFEMP1",1
"GO:0120193","GO:0120193","tight junction organization","1/118","80/18723",0.397616937314511,0.481157795248863,0.374081239668192,"CLDN8",1
"GO:1901264","GO:1901264","carbohydrate derivative transport","1/118","80/18723",0.397616937314511,0.481157795248863,0.374081239668192,"NPC2",1
"GO:0007596","GO:0007596","blood coagulation","2/118","217/18723",0.398078394226955,0.481488874187676,0.374338640506508,"HSPB1/NFE2L2",2
"GO:0051817","GO:0051817","modulation of process of other organism involved in symbiotic interaction","1/118","81/18723",0.401429692847251,0.485084536901228,0.377134126682968,"CFL1",1
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","1/118","81/18723",0.401429692847251,0.485084536901228,0.377134126682968,"ORMDL3",1
"GO:0050953","GO:0050953","sensory perception of light stimulus","2/118","219/18723",0.40250442773879,0.486154028414005,0.377965614221702,"EFEMP1/EPAS1",2
"GO:0048705","GO:0048705","skeletal system morphogenesis","2/118","220/18723",0.404711791636243,0.488281647425425,0.379619754225653,"SFRP1/STC1",2
"GO:0097529","GO:0097529","myeloid leukocyte migration","2/118","220/18723",0.404711791636243,0.488281647425425,0.379619754225653,"CD81/RAC1",2
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","1/118","82/18723",0.405218518951962,0.488281647425425,0.379619754225653,"TMOD3",1
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","1/118","82/18723",0.405218518951962,0.488281647425425,0.379619754225653,"PTGS2",1
"GO:0060395","GO:0060395","SMAD protein signal transduction","1/118","82/18723",0.405218518951962,0.488281647425425,0.379619754225653,"SUB1",1
"GO:0001701","GO:0001701","in utero embryonic development","3/118","367/18723",0.408465553515964,0.490899708437023,0.381655193573027,"RPL13/SPINT2/EPAS1",3
"GO:1903706","GO:1903706","regulation of hemopoiesis","3/118","367/18723",0.408465553515964,0.490899708437023,0.381655193573027,"SFRP1/RHOA/B2M",3
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","1/118","83/18723",0.408983564537697,0.490899708437023,0.381655193573027,"RPS3",1
"GO:0048678","GO:0048678","response to axon injury","1/118","83/18723",0.408983564537697,0.490899708437023,0.381655193573027,"GRN",1
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","1/118","83/18723",0.408983564537697,0.490899708437023,0.381655193573027,"PRNP",1
"GO:0051899","GO:0051899","membrane depolarization","1/118","83/18723",0.408983564537697,0.490899708437023,0.381655193573027,"RACK1",1
"GO:0061053","GO:0061053","somite development","1/118","83/18723",0.408983564537697,0.490899708437023,0.381655193573027,"SFRP1",1
"GO:0007599","GO:0007599","hemostasis","2/118","222/18723",0.409115012571783,0.490899708437023,0.381655193573027,"HSPB1/NFE2L2",2
"GO:0050817","GO:0050817","coagulation","2/118","222/18723",0.409115012571783,0.490899708437023,0.381655193573027,"HSPB1/NFE2L2",2
"GO:0006970","GO:0006970","response to osmotic stress","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"PTGS2",1
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"SFRP1",1
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"NFE2L2",1
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"PRNP",1
"GO:0045445","GO:0045445","myoblast differentiation","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"EPAS1",1
"GO:0098586","GO:0098586","cellular response to virus","1/118","84/18723",0.412724977594808,0.493844125852237,0.383944362173557,"EIF5A",1
"GO:0008037","GO:0008037","cell recognition","2/118","225/18723",0.415690492707461,0.497160397951107,0.386522633148426,"CD81/APP",2
"GO:0007411","GO:0007411","axon guidance","2/118","227/18723",0.420054139024441,0.501703066532629,0.390054379097795,"APP/RAC1",2
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","1/118","86/18723",0.420137493524765,0.501703066532629,0.390054379097795,"RAC1",1
"GO:0045921","GO:0045921","positive regulation of exocytosis","1/118","86/18723",0.420137493524765,0.501703066532629,0.390054379097795,"LAMP1",1
"GO:0030098","GO:0030098","lymphocyte differentiation","3/118","374/18723",0.420271745550353,0.501703066532629,0.390054379097795,"SFRP1/RHOA/B2M",3
"GO:0097485","GO:0097485","neuron projection guidance","2/118","228/18723",0.422229850729487,0.503805915930948,0.391689261702891,"APP/RAC1",2
"GO:0019915","GO:0019915","lipid storage","1/118","87/18723",0.423808887835227,0.504750083420858,0.392423314748623,"ITGAV",1
"GO:0051262","GO:0051262","protein tetramerization","1/118","87/18723",0.423808887835227,0.504750083420858,0.392423314748623,"B2M",1
"GO:0150104","GO:0150104","transport across blood-brain barrier","1/118","87/18723",0.423808887835227,0.504750083420858,0.392423314748623,"SLC44A1",1
"GO:1901879","GO:1901879","regulation of protein depolymerization","1/118","87/18723",0.423808887835227,0.504750083420858,0.392423314748623,"TMOD3",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","2/118","230/18723",0.426568875102302,0.507801220105527,0.394795453378961,"CALR/RAC1",2
"GO:0010232","GO:0010232","vascular transport","1/118","88/18723",0.427457232503366,0.508386490443679,0.395250478021186,"SLC44A1",1
"GO:1901657","GO:1901657","glycosyl compound metabolic process","1/118","88/18723",0.427457232503366,0.508386490443679,0.395250478021186,"FUCA1",1
"GO:0030900","GO:0030900","forebrain development","3/118","379/18723",0.428658559880977,0.509578798225855,0.396177450373347,"RHOA/B2M/APP",3
"GO:0010657","GO:0010657","muscle cell apoptotic process","1/118","89/18723",0.43108267100965,0.51222294195537,0.398233168006865,"NFE2L2",1
"GO:0002028","GO:0002028","regulation of sodium ion transport","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"FXYD3",1
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"HSPB1",1
"GO:0034644","GO:0034644","cellular response to UV","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"PTGS2",1
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"SFRP1",1
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"PRNP",1
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","1/118","90/18723",0.434685345949055,0.515070985514298,0.400447409728963,"RHOA",1
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","2/118","234/18723",0.435196378705773,0.515438224871948,0.400732923869067,"SFRP1/APP",2
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","2/118","235/18723",0.437342533437311,0.517399455426301,0.402257703399383,"CCND1/MUC1",2
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"AGR2",1
"GO:0014033","GO:0014033","neural crest cell differentiation","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"SFRP1",1
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"RHOA",1
"GO:0060191","GO:0060191","regulation of lipase activity","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"RHOA",1
"GO:0072080","GO:0072080","nephron tubule development","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"MAGED1",1
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","1/118","91/18723",0.438265399036481,0.517399455426301,0.402257703399383,"RHOA",1
"GO:0045786","GO:0045786","negative regulation of cell cycle","3/118","385/18723",0.438667410949314,0.51763562350971,0.402441314784846,"CCND1/MUC1/PTGS2",3
"GO:0030072","GO:0030072","peptide hormone secretion","2/118","236/18723",0.4394843365198,0.518122518169387,0.402819856210711,"SFRP1/RAC1",2
"GO:0048738","GO:0048738","cardiac muscle tissue development","2/118","236/18723",0.4394843365198,0.518122518169387,0.402819856210711,"CALR/CDC42",2
"GO:0001708","GO:0001708","cell fate specification","1/118","92/18723",0.44182297111214,0.519922991258226,0.404219653141599,"LMO4",1
"GO:0006497","GO:0006497","protein lipidation","1/118","92/18723",0.44182297111214,0.519922991258226,0.404219653141599,"DBI",1
"GO:0031058","GO:0031058","positive regulation of histone modification","1/118","92/18723",0.44182297111214,0.519922991258226,0.404219653141599,"MUC1",1
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","1/118","92/18723",0.44182297111214,0.519922991258226,0.404219653141599,"PTGS2",1
"GO:0051259","GO:0051259","protein complex oligomerization","2/118","238/18723",0.443754765844497,0.521956615355414,0.40580071580089,"B2M/PRNP",2
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"PTGS2",1
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"CAT",1
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"APP",1
"GO:0060349","GO:0060349","bone morphogenesis","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"STC1",1
"GO:0060993","GO:0060993","kidney morphogenesis","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"MAGED1",1
"GO:0097306","GO:0097306","cellular response to alcohol","1/118","93/18723",0.445358202146909,0.522404151992003,0.406148657913573,"SFRP1",1
"GO:0006631","GO:0006631","fatty acid metabolic process","3/118","390/18723",0.446958824486272,0.524041842249915,0.407421897603174,"GPX1/PAM/PTGS2",3
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","1/118","94/18723",0.448871231247642,0.525083051432089,0.408231396743514,"CCND1",1
"GO:0019080","GO:0019080","viral gene expression","1/118","94/18723",0.448871231247642,0.525083051432089,0.408231396743514,"CSDE1",1
"GO:0061326","GO:0061326","renal tubule development","1/118","94/18723",0.448871231247642,0.525083051432089,0.408231396743514,"MAGED1",1
"GO:1902414","GO:1902414","protein localization to cell junction","1/118","94/18723",0.448871231247642,0.525083051432089,0.408231396743514,"HSPB1",1
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","1/118","94/18723",0.448871231247642,0.525083051432089,0.408231396743514,"NCL",1
"GO:0006813","GO:0006813","potassium ion transport","2/118","241/18723",0.450127024970363,0.525568590229331,0.408608884039725,"FXYD3/PRNP",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","2/118","241/18723",0.450127024970363,0.525568590229331,0.408608884039725,"CCND1/MUC1",2
"GO:0002790","GO:0002790","peptide secretion","2/118","242/18723",0.452242094407912,0.525568590229331,0.408608884039725,"SFRP1/RAC1",2
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"GRN",1
"GO:0006942","GO:0006942","regulation of striated muscle contraction","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"STC1",1
"GO:0008585","GO:0008585","female gonad development","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"SFRP1",1
"GO:0032479","GO:0032479","regulation of type I interferon production","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"GAPDH",1
"GO:0032606","GO:0032606","type I interferon production","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"GAPDH",1
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"CHCHD2",1
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"CHCHD2",1
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"RHOA",1
"GO:0048709","GO:0048709","oligodendrocyte differentiation","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"CLU",1
"GO:1901379","GO:1901379","regulation of potassium ion transmembrane transport","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"PRNP",1
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"RPS3",1
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","1/118","95/18723",0.452362196662468,0.525568590229331,0.408608884039725,"NCL",1
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"SFRP1",1
"GO:0035282","GO:0035282","segmentation","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"SFRP1",1
"GO:0042158","GO:0042158","lipoprotein biosynthetic process","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"DBI",1
"GO:0042632","GO:0042632","cholesterol homeostasis","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"NPC2",1
"GO:0043648","GO:0043648","dicarboxylic acid metabolic process","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"MDH1",1
"GO:1901655","GO:1901655","cellular response to ketone","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"SFRP1",1
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","1/118","96/18723",0.455831235786036,0.527923839728698,0.410439997784843,"NFE2L2",1
"GO:0006814","GO:0006814","sodium ion transport","2/118","245/18723",0.45855986841019,0.530239079944705,0.412240005887561,"SCNN1A/FXYD3",2
"GO:0098656","GO:0098656","anion transmembrane transport","2/118","245/18723",0.45855986841019,0.530239079944705,0.412240005887561,"GABRP/PRNP",2
"GO:0055092","GO:0055092","sterol homeostasis","1/118","97/18723",0.459278485164747,0.530239079944705,0.412240005887561,"NPC2",1
"GO:0070252","GO:0070252","actin-mediated cell contraction","1/118","97/18723",0.459278485164747,0.530239079944705,0.412240005887561,"STC1",1
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","1/118","97/18723",0.459278485164747,0.530239079944705,0.412240005887561,"EPAS1",1
"GO:1990868","GO:1990868","response to chemokine","1/118","97/18723",0.459278485164747,0.530239079944705,0.412240005887561,"RHOA",1
"GO:1990869","GO:1990869","cellular response to chemokine","1/118","97/18723",0.459278485164747,0.530239079944705,0.412240005887561,"RHOA",1
"GO:0071216","GO:0071216","cellular response to biotic stimulus","2/118","246/18723",0.460656560436021,0.531590618819235,0.413290774144121,"RHOA/TMCO1",2
"GO:0032642","GO:0032642","regulation of chemokine production","1/118","98/18723",0.46270408050194,0.53323316471514,0.414567788901066,"APP",1
"GO:0043473","GO:0043473","pigmentation","1/118","98/18723",0.46270408050194,0.53323316471514,0.414567788901066,"RACK1",1
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","1/118","98/18723",0.46270408050194,0.53323316471514,0.414567788901066,"CCND1",1
"GO:0033002","GO:0033002","muscle cell proliferation","2/118","248/18723",0.464835942659232,0.534991135480255,0.415934541948836,"RHOA/PTGS2",2
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","1/118","99/18723",0.466108156663055,0.534991135480255,0.415934541948836,"S100A13",1
"GO:0007631","GO:0007631","feeding behavior","1/118","99/18723",0.466108156663055,0.534991135480255,0.415934541948836,"APP",1
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","1/118","99/18723",0.466108156663055,0.534991135480255,0.415934541948836,"SFRP1",1
