"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","2/276","112/18723",0.493531034673718,0.697928604837897,0.632460289626468,"ZFP36L1/BTG2",2
"GO:0001676","GO:0001676","long-chain fatty acid metabolic process","2/276","112/18723",0.493531034673718,0.697928604837897,0.632460289626468,"MGLL/PTGS2",2
"GO:0032609","GO:0032609","interferon-gamma production","2/276","112/18723",0.493531034673718,0.697928604837897,0.632460289626468,"IL1R1/SCGB1A1",2
"GO:0032649","GO:0032649","regulation of interferon-gamma production","2/276","112/18723",0.493531034673718,0.697928604837897,0.632460289626468,"IL1R1/SCGB1A1",2
"GO:0048640","GO:0048640","negative regulation of developmental growth","2/276","112/18723",0.493531034673718,0.697928604837897,0.632460289626468,"SEMA5A/PTPRS",2
"GO:0006195","GO:0006195","purine nucleotide catabolic process","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"NUDT4",1
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"NECTIN1",1
"GO:0010828","GO:0010828","positive regulation of glucose transmembrane transport","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"CAPN10",1
"GO:0031018","GO:0031018","endocrine pancreas development","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"RFX3",1
"GO:0034198","GO:0034198","cellular response to amino acid starvation","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"ATF3",1
"GO:0042398","GO:0042398","cellular modified amino acid biosynthetic process","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"CKB",1
"GO:0045851","GO:0045851","pH reduction","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"GRN",1
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"TULP3",1
"GO:0050919","GO:0050919","negative chemotaxis","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"SEMA5A",1
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"TPM1",1
"GO:0060976","GO:0060976","coronary vasculature development","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"DYNC2H1",1
"GO:0061462","GO:0061462","protein localization to lysosome","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"SORL1",1
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","1/276","46/18723",0.495391575223017,0.697928604837897,0.632460289626468,"SOAT2",1
"GO:0015698","GO:0015698","inorganic anion transport","3/276","180/18723",0.496870702454433,0.699261131342774,0.633667820158055,"GABRP/SLC26A2/CRY2",3
"GO:0071897","GO:0071897","DNA biosynthetic process","3/276","180/18723",0.496870702454433,0.699261131342774,0.633667820158055,"MAPK15/MYC/CCN2",3
"GO:0043414","GO:0043414","macromolecule methylation","5/276","316/18723",0.499579021441359,0.699261131342774,0.633667820158055,"FOS/AUTS2/KMT5A/BTG2/MYC",5
"GO:0006479","GO:0006479","protein methylation","3/276","181/18723",0.500559890082552,0.699261131342774,0.633667820158055,"AUTS2/KMT5A/BTG2",3
"GO:0008213","GO:0008213","protein alkylation","3/276","181/18723",0.500559890082552,0.699261131342774,0.633667820158055,"AUTS2/KMT5A/BTG2",3
"GO:0008361","GO:0008361","regulation of cell size","3/276","181/18723",0.500559890082552,0.699261131342774,0.633667820158055,"SLC9A3R1/SEMA5A/PTPRS",3
"GO:0032640","GO:0032640","tumor necrosis factor production","3/276","181/18723",0.500559890082552,0.699261131342774,0.633667820158055,"ERRFI1/HSPB1/IL33",3
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","3/276","181/18723",0.500559890082552,0.699261131342774,0.633667820158055,"ERRFI1/HSPB1/IL33",3
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","4/276","249/18723",0.501659939529792,0.699261131342774,0.633667820158055,"STK33/FHL1/ZFP36L1/RPL26",4
"GO:0001774","GO:0001774","microglial cell activation","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"GRN",1
"GO:0003044","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"TPM1",1
"GO:0009261","GO:0009261","ribonucleotide catabolic process","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"NUDT4",1
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"CD74",1
"GO:0031641","GO:0031641","regulation of myelination","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"PTPRZ1",1
"GO:0032369","GO:0032369","negative regulation of lipid transport","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"CRY2",1
"GO:0043114","GO:0043114","regulation of vascular permeability","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"ADM",1
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"VCL",1
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"ZFP36L1",1
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"TP63",1
"GO:0046677","GO:0046677","response to antibiotic","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"ALPL",1
"GO:0048483","GO:0048483","autonomic nervous system development","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"TP63",1
"GO:0048512","GO:0048512","circadian behavior","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"EGR1",1
"GO:0050798","GO:0050798","activated T cell proliferation","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"IGFBP2",1
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"MAP2K6",1
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","1/276","47/18723",0.502848443308815,0.699261131342774,0.633667820158055,"ULK4",1
"GO:0009259","GO:0009259","ribonucleotide metabolic process","6/276","385/18723",0.502885009032,0.699261131342774,0.633667820158055,"NME9/AK9/SULT1E1/SLC26A2/NUDT4/NME7",6
"GO:0007041","GO:0007041","lysosomal transport","2/276","114/18723",0.502897927846971,0.699261131342774,0.633667820158055,"SORL1/GRN",2
"GO:0019751","GO:0019751","polyol metabolic process","2/276","114/18723",0.502897927846971,0.699261131342774,0.633667820158055,"NAAA/NUDT4",2
"GO:0046660","GO:0046660","female sex differentiation","2/276","114/18723",0.502897927846971,0.699261131342774,0.633667820158055,"KITLG/TP63",2
"GO:0048017","GO:0048017","inositol lipid-mediated signaling","3/276","182/18723",0.50423537365897,0.700490579766237,0.634781941718046,"SLC9A3R1/ZFP36L1/PRR5L",3
"GO:0060401","GO:0060401","cytosolic calcium ion transport","3/276","182/18723",0.50423537365897,0.700490579766237,0.634781941718046,"CALM1/CALM2/CCN2",3
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","2/276","115/18723",0.507539416188886,0.703499701990963,0.637508797016109,"STK33/RPL26",2
"GO:0030278","GO:0030278","regulation of ossification","2/276","115/18723",0.507539416188886,0.703499701990963,0.637508797016109,"CCN1/ADGRV1",2
"GO:0034968","GO:0034968","histone lysine methylation","2/276","115/18723",0.507539416188886,0.703499701990963,0.637508797016109,"AUTS2/KMT5A",2
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","2/276","115/18723",0.507539416188886,0.703499701990963,0.637508797016109,"CALM1/CALM2",2
"GO:0090630","GO:0090630","activation of GTPase activity","2/276","115/18723",0.507539416188886,0.703499701990963,0.637508797016109,"FOXJ1/RABGAP1L",2
"GO:0015804","GO:0015804","neutral amino acid transport","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"SLC6A20",1
"GO:0030261","GO:0030261","chromosome condensation","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"KMT5A",1
"GO:0032527","GO:0032527","protein exit from endoplasmic reticulum","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"SORL1",1
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"IFT74",1
"GO:0035036","GO:0035036","sperm-egg recognition","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"SPA17",1
"GO:0097720","GO:0097720","calcineurin-mediated signaling","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"RCAN1",1
"GO:0120009","GO:0120009","intermembrane lipid transfer","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"NPC2",1
"GO:1902003","GO:1902003","regulation of amyloid-beta formation","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"SORL1",1
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","1/276","48/18723",0.510195510649079,0.704338688439617,0.638269083395876,"MAP1A",1
"GO:0071496","GO:0071496","cellular response to external stimulus","5/276","320/18723",0.510674734544651,0.704685537713177,0.638583396909453,"JUN/ATF3/FOS/BCL10/PTGS2",5
"GO:0055001","GO:0055001","muscle cell development","3/276","184/18723",0.51154452616669,0.704887480854201,0.638766397028054,"RCAN1/ADM/TPM1",3
"GO:2001257","GO:2001257","regulation of cation channel activity","3/276","184/18723",0.51154452616669,0.704887480854201,0.638766397028054,"CALM1/CALM2/STOM",3
"GO:0006720","GO:0006720","isoprenoid metabolic process","2/276","116/18723",0.512152674603951,0.704887480854201,0.638766397028054,"NPC2/RBP1",2
"GO:0030518","GO:0030518","intracellular steroid hormone receptor signaling pathway","2/276","116/18723",0.512152674603951,0.704887480854201,0.638766397028054,"CRY2/TP63",2
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","2/276","116/18723",0.512152674603951,0.704887480854201,0.638766397028054,"CALM1/CALM2",2
"GO:0097305","GO:0097305","response to alcohol","4/276","253/18723",0.514134752169467,0.704887480854201,0.638766397028054,"CALM1/FOS/APOBEC1/RPL10A",4
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","6/276","390/18723",0.515450716273997,0.704887480854201,0.638766397028054,"STK33/MAPK15/FHL1/CDC14A/ZFP36L1/RPL26",6
"GO:0043010","GO:0043010","camera-type eye development","5/276","322/18723",0.516185596447368,0.704887480854201,0.638766397028054,"RPGRIP1L/TULP3/PROM1/WDPCP/NECTIN1",5
"GO:0051225","GO:0051225","spindle assembly","2/276","117/18723",0.516737524399476,0.704887480854201,0.638766397028054,"MAPK15/MAP9",2
"GO:0007622","GO:0007622","rhythmic behavior","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"EGR1",1
"GO:0008038","GO:0008038","neuron recognition","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"SEMA5A",1
"GO:0008206","GO:0008206","bile acid metabolic process","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"OSBPL6",1
"GO:0018198","GO:0018198","peptidyl-cysteine modification","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"ZDHHC1",1
"GO:0021515","GO:0021515","cell differentiation in spinal cord","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"DYNC2H1",1
"GO:0030195","GO:0030195","negative regulation of blood coagulation","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"PLAT",1
"GO:0030225","GO:0030225","macrophage differentiation","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"TRIB1",1
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"TP63",1
"GO:0034332","GO:0034332","adherens junction organization","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"VCL",1
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"HSPB1",1
"GO:0050832","GO:0050832","defense response to fungus","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"BCL10",1
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"MAPK15",1
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"BAIAP3",1
"GO:0052372","GO:0052372","modulation by symbiont of entry into host","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"CD74",1
"GO:0060986","GO:0060986","endocrine hormone secretion","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"CRY2",1
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"SORL1",1
"GO:1901799","GO:1901799","negative regulation of proteasomal protein catabolic process","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"MAP1A",1
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"JUN",1
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"TPM1",1
"GO:1990928","GO:1990928","response to amino acid starvation","1/276","49/18723",0.517434388242699,0.704887480854201,0.638766397028054,"ATF3",1
"GO:0008217","GO:0008217","regulation of blood pressure","3/276","186/18723",0.518796803182246,0.706121056202696,0.639884258392064,"ADM/PTGS2/TPM1",3
"GO:0031345","GO:0031345","negative regulation of cell projection organization","3/276","186/18723",0.518796803182246,0.706121056202696,0.639884258392064,"PFN2/SEMA5A/PTPRS",3
"GO:0046486","GO:0046486","glycerolipid metabolic process","6/276","392/18723",0.520443683096764,0.708050803015888,0.64163298773188,"NAAA/EFR3B/MGLL/TTC7B/SLC44A4/SORL1",6
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","2/276","118/18723",0.521293798226065,0.708272145194183,0.641833567185452,"ST3GAL6/CD44",2
"GO:0045446","GO:0045446","endothelial cell differentiation","2/276","118/18723",0.521293798226065,0.708272145194183,0.641833567185452,"VCL/PTPRS",2
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","2/276","118/18723",0.521293798226065,0.708272145194183,0.641833567185452,"CALM1/CALM2",2
"GO:0019083","GO:0019083","viral transcription","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"JUN",1
"GO:0043268","GO:0043268","positive regulation of potassium ion transport","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"FHL1",1
"GO:0045058","GO:0045058","T cell selection","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"CD74",1
"GO:0050873","GO:0050873","brown fat cell differentiation","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"PTGS2",1
"GO:0070231","GO:0070231","T cell apoptotic process","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"BCL10",1
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"SOAT2",1
"GO:0090102","GO:0090102","cochlea development","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"RPGRIP1L",1
"GO:1900047","GO:1900047","negative regulation of hemostasis","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"PLAT",1
"GO:1904738","GO:1904738","vascular associated smooth muscle cell migration","1/276","50/18723",0.524566663536959,0.709910489051112,0.643318228256912,"TPM1",1
"GO:0030308","GO:0030308","negative regulation of cell growth","3/276","188/18723",0.525990923766737,0.711526453112903,0.644782608841777,"FHL1/SEMA5A/PTPRS",3
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","7/276","463/18723",0.526425660737316,0.711803025957587,0.645033238118524,"PIH1D2/RUVBL2/RPS14/RPL26/RPS16/RPL7A/RPL10A",7
"GO:0034470","GO:0034470","ncRNA processing","6/276","395/18723",0.527895549322335,0.713478418432592,0.646551472509025,"PIH1D2/RPS14/RPL26/RPS16/RPL7A/RPL10A",6
"GO:0051235","GO:0051235","maintenance of location","5/276","327/18723",0.529848711396867,0.714726727830329,0.647682685813314,"CALM1/SORL1/CALM2/SYNE1/CRY2",5
"GO:0032411","GO:0032411","positive regulation of transporter activity","2/276","120/18723",0.530320003537418,0.714726727830329,0.647682685813314,"CALM1/CALM2",2
"GO:0006163","GO:0006163","purine nucleotide metabolic process","6/276","396/18723",0.530369190186966,0.714726727830329,0.647682685813314,"NME9/AK9/SULT1E1/SLC26A2/NUDT4/NME7",6
"GO:0019693","GO:0019693","ribose phosphate metabolic process","6/276","396/18723",0.530369190186966,0.714726727830329,0.647682685813314,"NME9/AK9/SULT1E1/SLC26A2/NUDT4/NME7",6
"GO:0009584","GO:0009584","detection of visible light","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"CCDC66",1
"GO:0009948","GO:0009948","anterior/posterior axis specification","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"BASP1",1
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"MYC",1
"GO:0045661","GO:0045661","regulation of myoblast differentiation","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"ZFP36L1",1
"GO:0050982","GO:0050982","detection of mechanical stimulus","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"ADGRV1",1
"GO:0051339","GO:0051339","regulation of lyase activity","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"ADGRV1",1
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"MYC",1
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","1/276","51/18723",0.531593900770601,0.714726727830329,0.647682685813314,"CD74",1
"GO:0032970","GO:0032970","regulation of actin filament-based process","6/276","397/18723",0.532837554697266,0.716087339812718,0.648915667299508,"DIXDC1/PFN2/SDC4/SEMA5A/CCN2/TPM1",6
"GO:0001704","GO:0001704","formation of primary germ layer","2/276","121/18723",0.534789654430337,0.717774564413449,0.65044462391806,"ITGB4/COL12A1",2
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","2/276","121/18723",0.534789654430337,0.717774564413449,0.65044462391806,"BCL10/PTPRS",2
"GO:0042177","GO:0042177","negative regulation of protein catabolic process","2/276","121/18723",0.534789654430337,0.717774564413449,0.65044462391806,"MAP1A/TIMP3",2
"GO:0006869","GO:0006869","lipid transport","6/276","398/18723",0.535300572762155,0.71814846805895,0.650783454002236,"OSBPL6/SOAT2/MAP2K6/NPC2/CRY2/PTGES",6
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","4/276","260/18723",0.53561407636426,0.718257314551812,0.650882090286697,"FANK1/ADGRF1/BCL10/CTH",4
"GO:0048638","GO:0048638","regulation of developmental growth","5/276","330/18723",0.537964751014215,0.719051099264588,0.651601415022584,"BASP1/HOPX/SEMA5A/PTPRS/DUSP6",5
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"SORL1",1
"GO:0032206","GO:0032206","positive regulation of telomere maintenance","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"MAPK15",1
"GO:0035176","GO:0035176","social behavior","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"PCM1",1
"GO:0043277","GO:0043277","apoptotic cell clearance","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"TGM2",1
"GO:0043392","GO:0043392","negative regulation of DNA binding","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"JUN",1
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"SPEF1",1
"GO:0072132","GO:0072132","mesenchyme morphogenesis","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"MYC",1
"GO:0072523","GO:0072523","purine-containing compound catabolic process","1/276","52/18723",0.538517641311909,0.719051099264588,0.651601415022584,"NUDT4",1
"GO:0019730","GO:0019730","antimicrobial humoral response","2/276","122/18723",0.539230167614142,0.719051099264588,0.651601415022584,"BPIFA1/DEFB1",2
"GO:0051208","GO:0051208","sequestering of calcium ion","2/276","122/18723",0.539230167614142,0.719051099264588,0.651601415022584,"CALM1/CALM2",2
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","2/276","122/18723",0.539230167614142,0.719051099264588,0.651601415022584,"CALM1/CALM2",2
"GO:1990266","GO:1990266","neutrophil migration","2/276","122/18723",0.539230167614142,0.719051099264588,0.651601415022584,"CD74/IL1R1",2
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","3/276","192/18723",0.540199940513736,0.720033642142285,0.652491791701075,"ULK4/MYC/CCN2",3
"GO:0009636","GO:0009636","response to toxic substance","4/276","262/18723",0.541664299411486,0.721674288569355,0.653978539352979,"FOS/MGST1/PTGS2/PTGES",4
"GO:0051051","GO:0051051","negative regulation of transport","7/276","470/18723",0.54236481852865,0.722296274912562,0.654542181049338,"CD74/CALM1/SLC9A3R1/CALM2/OAZ2/CRY2/PTGS2",7
"GO:0003231","GO:0003231","cardiac ventricle development","2/276","123/18723",0.543641428176686,0.722522116476181,0.654746837829052,"CCN1/TPM1",2
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","2/276","123/18723",0.543641428176686,0.722522116476181,0.654746837829052,"SDC4/CCN1",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","2/276","123/18723",0.543641428176686,0.722522116476181,0.654746837829052,"STK33/RPL26",2
"GO:0003018","GO:0003018","vascular process in circulatory system","4/276","263/18723",0.5446744159514,0.722522116476181,0.654746837829052,"SLC6A20/SLC9A3R1/ADM/PTGS2",4
"GO:0001541","GO:0001541","ovarian follicle development","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"KITLG",1
"GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"FOXJ1",1
"GO:0016925","GO:0016925","protein sumoylation","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"EGR1",1
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"MAPK15",1
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"SOAT2",1
"GO:0050819","GO:0050819","negative regulation of coagulation","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"PLAT",1
"GO:0071320","GO:0071320","cellular response to cAMP","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"ZFP36L1",1
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","1/276","53/18723",0.54533940399189,0.722522116476181,0.654746837829052,"HSPB1",1
"GO:1901654","GO:1901654","response to ketone","3/276","194/18723",0.547212638085456,0.724693343754133,0.656714395862265,"CALM1/FOS/ERRFI1",3
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","4/276","265/18723",0.550664152859835,0.726754505397017,0.658582212828913,"MAP2K6/CRY2/TP63/NR4A1",4
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","3/276","195/18723",0.550695587500705,0.726754505397017,0.658582212828913,"ULK4/MYC/CCN2",3
"GO:0001706","GO:0001706","endoderm formation","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"COL12A1",1
"GO:0002043","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"SEMA5A",1
"GO:0002823","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"FOXJ1",1
"GO:0006584","GO:0006584","catecholamine metabolic process","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"EPAS1",1
"GO:0009712","GO:0009712","catechol-containing compound metabolic process","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"EPAS1",1
"GO:0014888","GO:0014888","striated muscle adaptation","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"ERRFI1",1
"GO:0030520","GO:0030520","intracellular estrogen receptor signaling pathway","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"TP63",1
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"SEMA5A",1
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"CCN2",1
"GO:0043647","GO:0043647","inositol phosphate metabolic process","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"NUDT4",1
"GO:0060350","GO:0060350","endochondral bone morphogenesis","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"ALPL",1
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","1/276","54/18723",0.55206068543261,0.726754505397017,0.658582212828913,"CALM1",1
"GO:0043393","GO:0043393","regulation of protein binding","3/276","196/18723",0.554162778484354,0.729211216813597,0.660808475520094,"SORL1/GAS8/HOPX",3
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","6/276","407/18723",0.557216027333263,0.732042827683791,0.663374470693037,"ZFP36L1/APOBEC1/NUDT4/BTG2/PRR5L/SCGB1A1",6
"GO:0042594","GO:0042594","response to starvation","3/276","197/18723",0.557614097074344,0.732042827683791,0.663374470693037,"JUN/ATF3/ADM",3
"GO:0003179","GO:0003179","heart valve morphogenesis","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"CCN1",1
"GO:0031113","GO:0031113","regulation of microtubule polymerization","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"SLAIN2",1
"GO:0042220","GO:0042220","response to cocaine","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"TGM2",1
"GO:0046164","GO:0046164","alcohol catabolic process","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"SULT1E1",1
"GO:0048016","GO:0048016","inositol phosphate-mediated signaling","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"RCAN1",1
"GO:0051898","GO:0051898","negative regulation of protein kinase B signaling","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"SLC9A3R1",1
"GO:0098900","GO:0098900","regulation of action potential","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"CALM1",1
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","1/276","55/18723",0.558682960370774,0.732042827683791,0.663374470693037,"SORL1",1
"GO:0050708","GO:0050708","regulation of protein secretion","4/276","268/18723",0.559571066424224,0.732895833185286,0.664147461086021,"BAIAP3/RFX3/CAPN10/DYNLL1",4
"GO:0050864","GO:0050864","regulation of B cell activation","3/276","198/18723",0.561049433383383,0.734520880384598,0.665620072776112,"FOXJ1/CD74/ZFP36L1",3
"GO:0002697","GO:0002697","regulation of immune effector process","5/276","339/18723",0.561918874852736,0.735046279188073,0.666096187205456,"FOXJ1/CD74/GRN/IL1R1/BCL10",5
